,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000232530.1,2.637143334,-0.020532412,0.292513739,-0.070192984,0.944040058,0.965037123
ENSG00000260673.1,0.152796731,0.072382255,1.03154516,0.07016877,0.944059331,0.965037123
ENSG00000231933.7,0.169684753,0.073304009,1.050005909,0.069812949,0.94434254,0.965266628
ENSG00000256658.1,0.414384123,-0.030073171,0.43069093,-0.06982541,0.944332622,0.965266628
ENSG00000286539.1,0.156121685,-0.138905675,1.991683546,-0.069742844,0.94439834,0.965293667
ENSG00000065308.5,2341.861732,-0.006009177,0.086260531,-0.069663115,0.9444618,0.965328533
ENSG00000238054.3,0.205572032,0.134053288,1.926491281,0.069584165,0.944524641,0.965362764
ENSG00000092377.15,12.25743684,-0.04019005,0.578994187,-0.069413564,0.944660433,0.965457312
ENSG00000171180.3,0.332143249,-0.041166267,0.593223528,-0.069394191,0.944675853,0.965457312
ENSG00000119514.7,996.3389277,0.008931776,0.128921363,0.069280805,0.944766104,0.965459555
ENSG00000234284.7,145.6172025,0.008885374,0.128214248,0.069300988,0.944750039,0.965459555
ENSG00000259854.1,0.180578717,-0.050466404,0.728160035,-0.069306748,0.944745454,0.965459555
ENSG00000230747.1,5.069624393,-0.011956512,0.172902123,-0.06915191,0.944868702,0.965534402
ENSG00000213920.9,0.88036666,-0.018350653,0.267522119,-0.068594901,0.945312077,0.965932872
ENSG00000232685.5,0.127355442,0.080043389,1.167013243,0.068588244,0.945317377,0.965932872
ENSG00000255183.1,0.237294764,0.092386855,1.347978609,0.06853733,0.945357905,0.965942086
ENSG00000263508.6,1.4163996,0.031809449,0.464350302,0.06850313,0.945385129,0.965942086
ENSG00000118640.11,9236.947275,-0.007457658,0.109048919,-0.068388185,0.945476626,0.966005566
ENSG00000216560.4,0.186578081,0.061931604,0.907938419,0.068211239,0.945617481,0.96608946
ENSG00000236231.1,0.162454766,0.067368706,0.987394986,0.06822873,0.945603557,0.96608946
ENSG00000104973.19,2227.793603,0.005442026,0.079979575,0.0680427,0.945751644,0.966136501
ENSG00000266002.1,0.164448276,-0.094731519,1.391530777,-0.0680772,0.94572418,0.966136501
ENSG00000285041.1,0.170062461,0.054758193,0.804418704,0.068071755,0.945728515,0.966136501
ENSG00000251575.3,0.144640789,-0.068307001,1.008636368,-0.067722128,0.946006834,0.966337168
ENSG00000287741.1,0.273382391,-0.043929408,0.648397695,-0.067750717,0.945984076,0.966337168
ENSG00000254675.1,3.191889774,-0.019471663,0.288317533,-0.06753548,0.946155417,0.966458929
ENSG00000116721.9,0.151001762,0.111518341,1.652507274,0.067484327,0.946196139,0.966470511
ENSG00000101342.10,41.09742867,0.011323617,0.168017253,0.06739556,0.946266804,0.966512676
ENSG00000164543.7,2772.854222,0.00718461,0.106849702,0.06724034,0.946390371,0.966578857
ENSG00000285793.1,2.299319398,-0.013659645,0.203115713,-0.067250556,0.946382238,0.966578857
ENSG00000254357.1,0.129254285,0.1217404,1.811991956,0.067185949,0.946433671,0.966593066
ENSG00000257725.1,0.232051384,-0.057946171,0.865967208,-0.066914972,0.946649394,0.966763166
ENSG00000283061.1,0.176517579,-0.100213808,1.497899397,-0.066902896,0.946659007,0.966763166
ENSG00000228133.3,1.207392008,0.032546046,0.488776854,0.066586716,0.946910721,0.966990203
ENSG00000238158.6,0.185253991,-0.037610639,0.565597537,-0.066497176,0.946982006,0.967032976
ENSG00000287283.1,0.213311729,0.074426988,1.121345519,0.06637293,0.947080921,0.96709821
ENSG00000287344.1,0.138191472,-0.155174348,2.338968374,-0.066343072,0.947104692,0.96709821
ENSG00000287889.1,0.133296915,-0.066972237,1.012138021,-0.066169076,0.947243217,0.967209632
ENSG00000100596.7,4350.598351,-0.005388238,0.081726162,-0.065930398,0.947433239,0.967313574
ENSG00000233932.6,0.219298396,0.051703819,0.783790835,0.065966349,0.947404617,0.967313574
ENSG00000254964.1,1.611417741,0.01781154,0.269990549,0.065970976,0.947400933,0.967313574
ENSG00000171433.12,65.30548636,0.0108429,0.16507736,0.065683752,0.947629609,0.967423976
ENSG00000253985.1,0.138388816,-0.127892145,1.946475392,-0.065704476,0.947613109,0.967423976
ENSG00000267735.1,0.175708844,-0.041597516,0.633004896,-0.065714367,0.947605234,0.967423976
ENSG00000288574.1,0.206788794,0.052512594,0.802621862,0.06542632,0.947834569,0.967603186
ENSG00000236373.2,0.122218451,-0.089933363,1.379412673,-0.065196852,0.948017268,0.967759659
ENSG00000286513.1,0.12637113,-0.075587164,1.160102247,-0.065155605,0.948050108,0.967763148
ENSG00000161542.17,1782.453448,-0.003861299,0.059320963,-0.065091649,0.94810103,0.967785094
ENSG00000265352.1,0.146003055,0.094603133,1.455409989,0.06500102,0.948173188,0.967818377
ENSG00000282996.1,3.718664364,-0.015581516,0.239801281,-0.064976785,0.948192484,0.967818377
ENSG00000284701.1,0.133948784,0.073445742,1.132783535,0.064836519,0.948304164,0.967902333
ENSG00000264243.1,0.520437399,0.025129017,0.388156463,0.064739401,0.948381491,0.967951222
ENSG00000259035.2,0.148468853,-0.056951567,0.884540957,-0.064385449,0.948663316,0.968208818
ENSG00000136754.18,3436.201178,0.003500654,0.054439271,0.06430383,0.948728304,0.96821506
ENSG00000225973.4,252.1965855,-0.005298634,0.08239077,-0.064311013,0.948722585,0.96821506
ENSG00000249782.2,0.133746182,-0.133482733,2.077998561,-0.064236201,0.948782153,0.968239973
ENSG00000262079.1,0.384059966,-0.031734551,0.495186475,-0.064086063,0.9489017,0.968331928
ENSG00000250377.2,0.279876355,0.034811132,0.545336589,0.063834213,0.949102236,0.968506522
ENSG00000250223.1,0.134557384,-0.089228887,1.399318926,-0.06376594,0.949156599,0.968531949
ENSG00000124812.15,0.131029733,-0.092969854,1.465390773,-0.063443728,0.949413167,0.968733649
ENSG00000287418.1,0.210004577,-0.088563741,1.395391062,-0.06346876,0.949393235,0.968733649
ENSG00000159885.14,118.0805732,-0.004787094,0.075757026,-0.063190095,0.949615132,0.968860945
ENSG00000235038.1,0.212508014,0.074764456,1.182864768,0.063206258,0.949602262,0.968860945
ENSG00000267334.1,0.132160346,-0.053306696,0.84427407,-0.063139089,0.949655748,0.968860945
ENSG00000287025.1,0.239250055,0.087552444,1.386653665,0.063139374,0.949655521,0.968860945
ENSG00000244358.1,0.388726583,0.051270653,0.812873808,0.063073324,0.949708116,0.96888432
ENSG00000203729.8,0.66224274,-0.025441789,0.404421994,-0.062909014,0.949838957,0.968932103
ENSG00000213366.13,258.8206168,0.009111893,0.145025622,0.06282954,0.949902243,0.968932103
ENSG00000226717.2,1.724562731,-0.031923035,0.507070684,-0.062955788,0.94980171,0.968932103
ENSG00000259290.1,0.615159038,-0.050078649,0.796142139,-0.062901644,0.949844826,0.968932103
ENSG00000261260.2,0.278015212,0.047306145,0.752826908,0.06283801,0.949895498,0.968932103
ENSG00000197079.8,0.122722392,-0.079846434,1.273246184,-0.062710916,0.949996705,0.968998407
ENSG00000139194.8,236.6807172,-0.007608133,0.121651013,-0.062540648,0.950132293,0.969046554
ENSG00000248339.1,0.193086961,-0.070562539,1.127943639,-0.062558568,0.950118023,0.969046554
ENSG00000258861.1,0.149919343,-0.106286595,1.69752359,-0.062612735,0.950074888,0.969046554
ENSG00000228750.7,0.160533714,0.042885001,0.686592407,0.06246064,0.950196005,0.969065354
ENSG00000287702.1,0.195265716,-0.095115615,1.523226707,-0.062443506,0.95020965,0.969065354
ENSG00000112305.15,353.0350705,0.005413036,0.086993419,0.062223507,0.950384843,0.969213972
ENSG00000172377.3,0.143495751,-0.078731423,1.266551006,-0.062162063,0.950433773,0.969221813
ENSG00000287549.1,2.291083209,0.015303493,0.246275041,0.062139847,0.950451465,0.969221813
ENSG00000253698.1,0.266143644,-0.04962882,0.799679177,-0.062060913,0.950514324,0.969255864
ENSG00000125975.14,0.23807288,-0.036989723,0.596565425,-0.06200447,0.950559272,0.969271649
ENSG00000116903.7,1147.581091,-0.004510765,0.072893075,-0.061881944,0.950656847,0.969311045
ENSG00000237385.1,0.336487415,-0.02791083,0.450805654,-0.061913221,0.950631939,0.969311045
ENSG00000185633.10,1358.682309,-0.012961229,0.209814166,-0.061774804,0.950742168,0.969330974
ENSG00000260515.1,0.179218678,0.052395693,0.848562967,0.061746382,0.950764803,0.969330974
ENSG00000288008.1,0.127131352,-0.095114341,1.539952265,-0.061764473,0.950750396,0.969330974
ENSG00000168959.14,6.719378693,-0.017481616,0.283322995,-0.061702071,0.95080009,0.969336905
ENSG00000232252.1,0.161861261,-0.089141577,1.448277149,-0.061550082,0.95092113,0.969370167
ENSG00000287033.1,7.735163797,-0.010949712,0.177696081,-0.061620448,0.950865093,0.969370167
ENSG00000287668.1,0.304689611,0.039656671,0.644196258,0.061559922,0.950913294,0.969370167
ENSG00000236052.2,0.125016148,-0.081617753,1.332202939,-0.061265255,0.951147961,0.969553678
ENSG00000261350.1,0.152100697,0.121754139,1.987822354,0.06125001,0.951160102,0.969553678
ENSG00000235403.1,0.184262943,-0.089265661,1.459056233,-0.061180412,0.95121553,0.96958013
ENSG00000148690.12,883.355898,-0.004445459,0.072822187,-0.061045386,0.951323064,0.969599598
ENSG00000232395.1,0.224209409,0.068823107,1.127001317,0.061067459,0.951305485,0.969599598
ENSG00000282408.1,0.249327159,0.086678482,1.418888304,0.06108901,0.951288321,0.969599598
ENSG00000253787.1,0.16914831,-0.038955669,0.640502412,-0.060820487,0.951502174,0.9697521
ENSG00000229276.1,1.851267928,0.021698799,0.357517185,0.060693024,0.951603687,0.969825509
ENSG00000237790.1,0.122790188,-0.095736374,1.580793941,-0.060562209,0.951707871,0.969901635
ENSG00000128274.17,981.91167,-0.008947315,0.148810456,-0.060125582,0.952055615,0.970195907
ENSG00000187080.10,0.14858208,0.068426201,1.138034424,0.060126653,0.952054762,0.970195907
ENSG00000232153.3,0.142614442,-0.069094833,1.15075856,-0.060042858,0.952121501,0.970232988
ENSG00000261206.1,0.224732523,-0.053899028,0.902633283,-0.059713096,0.952384141,0.970470559
ENSG00000166619.15,3180.946611,0.004339475,0.072792858,0.059614024,0.952463049,0.970520899
ENSG00000021762.20,1590.837404,-0.00764502,0.128503109,-0.05949288,0.952559536,0.970529127
ENSG00000167531.6,0.142853445,-0.054095131,0.909272733,-0.059492745,0.952559644,0.970529127
ENSG00000253108.1,0.13448053,0.05607781,0.942251762,0.059514678,0.952542175,0.970529127
ENSG00000035681.9,1573.108123,-0.003842972,0.064825347,-0.059281935,0.952727549,0.970670132
ENSG00000260268.6,0.124143723,-0.070685172,1.193300867,-0.059234996,0.952764936,0.970678156
ENSG00000266978.1,3.32648518,0.012456276,0.210511551,0.059171462,0.95281554,0.970699645
ENSG00000255175.6,0.236596718,0.0449051,0.760961738,0.059010983,0.95294336,0.9707096
ENSG00000272509.1,12.98825502,-0.009115115,0.154247854,-0.059093951,0.952877277,0.9707096
ENSG00000278890.1,0.123608243,-0.05358915,0.907992438,-0.05901938,0.952936672,0.9707096
ENSG00000286056.1,0.877916841,-0.022454426,0.380401663,-0.059028202,0.952929645,0.9707096
ENSG00000121966.7,4165.047713,-0.007473177,0.12697843,-0.058853911,0.953068468,0.970716791
ENSG00000203733.5,0.158601112,-0.100576214,1.708440942,-0.058870173,0.953055515,0.970716791
ENSG00000237311.3,1.664473371,-0.025134296,0.426634347,-0.05891297,0.953021428,0.970716791
ENSG00000285739.1,0.27510511,0.107808727,1.828493336,0.058960416,0.952983637,0.970716791
ENSG00000267363.1,0.152183997,0.041330606,0.703581668,0.058743153,0.953156687,0.970776583
ENSG00000287992.1,0.214294082,0.04485726,0.770397721,0.058226107,0.953568525,0.971165963
ENSG00000205464.12,214.8340105,-0.00638185,0.110274143,-0.05787259,0.953850117,0.971403838
ENSG00000287000.1,0.205167275,0.052115882,0.900743614,0.05785873,0.953861157,0.971403838
ENSG00000268799.4,0.151607289,0.068937545,1.192852319,0.057792187,0.953914161,0.971427741
ENSG00000013725.14,729.3484148,-0.008048141,0.139548653,-0.057672653,0.954009377,0.971434476
ENSG00000022840.16,7515.483324,0.003144969,0.054477552,0.057729633,0.953963989,0.971434476
ENSG00000286371.1,0.703221651,0.031369091,0.543895673,0.057674832,0.954007642,0.971434476
ENSG00000258690.1,0.65352627,-0.041571391,0.72335451,-0.057470287,0.954170575,0.971513283
ENSG00000263594.2,0.127144376,-0.095382818,1.659807385,-0.057466197,0.954173833,0.971513283
ENSG00000270959.1,118.8205102,0.005941855,0.103400893,0.057464253,0.954175381,0.971513283
ENSG00000223843.5,3.238966879,0.016373232,0.286071678,0.057234719,0.954358222,0.971669369
ENSG00000153898.13,269.9867934,-0.008096807,0.141670672,-0.057152314,0.954423864,0.971706124
ENSG00000227734.1,0.141246268,-0.058223041,1.021303397,-0.057008565,0.954538372,0.971792626
ENSG00000215692.2,0.149430731,-0.041223103,0.725596105,-0.05681274,0.954694365,0.971921355
ENSG00000257747.2,0.122588426,-0.13348267,2.355433692,-0.056670103,0.95480799,0.972006946
ENSG00000231575.1,0.274365469,-0.076539902,1.35353947,-0.056547964,0.954905287,0.972075909
ENSG00000248537.1,0.960264506,-0.026374648,0.467296243,-0.056440959,0.954990528,0.972132597
ENSG00000287497.1,0.296838605,-0.026346708,0.469715673,-0.056090758,0.955269506,0.972386489
ENSG00000268400.5,0.218236408,0.029698008,0.531305156,0.05589633,0.955424394,0.97248396
ENSG00000278341.1,16.06524104,0.008101853,0.144861035,0.055928451,0.955398806,0.97248396
ENSG00000258698.1,0.452286882,-0.020822883,0.372891617,-0.05584165,0.955467954,0.972498204
ENSG00000285598.1,0.131113043,-0.089922,1.613036997,-0.055747016,0.955543344,0.972544842
ENSG00000286154.1,6.080016496,0.019419379,0.348591571,0.055708114,0.955574335,0.972546291
ENSG00000227167.1,0.130036626,-0.084921037,1.527090792,-0.055609684,0.95565275,0.972565911
ENSG00000254863.2,0.265534241,0.037440784,0.672872746,0.055643187,0.955626059,0.972565911
ENSG00000287877.1,0.16060953,-0.098207363,1.77750511,-0.055250116,0.955939203,0.972827334
ENSG00000166164.16,2661.463438,-0.003017671,0.054730705,-0.055136703,0.956029556,0.972889182
ENSG00000135924.16,4491.189575,0.004366698,0.079411243,0.054988408,0.956147699,0.972919107
ENSG00000229385.2,0.16996357,0.057400527,1.043380082,0.055014015,0.956127298,0.972919107
ENSG00000229565.2,0.155616768,-0.084171323,1.530366809,-0.05500075,0.956137866,0.972919107
ENSG00000285713.1,0.211617491,0.028017056,0.510057793,0.05492918,0.956194884,0.972937021
ENSG00000137497.18,8844.425893,0.004353743,0.079425558,0.054815385,0.956285543,0.972995946
ENSG00000205678.8,0.154073218,-0.068652241,1.254034481,-0.054745098,0.95634154,0.972995946
ENSG00000250149.2,0.132355885,-0.085149051,1.554730479,-0.054767725,0.956323514,0.972995946
ENSG00000281691.1,8.34114973,-0.009426869,0.173052626,-0.054474002,0.956557521,0.973185585
ENSG00000230626.4,11.15840407,0.009750253,0.179664574,0.054269204,0.956720685,0.973318995
ENSG00000287398.1,0.168280169,-0.116962084,2.156574326,-0.054235128,0.956747834,0.973318995
ENSG00000230944.1,0.202989895,0.074076303,1.369276521,0.054098863,0.956856398,0.973399334
ENSG00000234736.6,0.588637376,-0.025799014,0.477791541,-0.053996382,0.956938047,0.973452287
ENSG00000251279.1,3.127193889,0.010825152,0.200946912,0.053870705,0.957038177,0.973524036
ENSG00000225127.3,1.254729639,-0.023953611,0.445693755,-0.053744552,0.957138686,0.973574184
ENSG00000234653.1,0.222734921,0.085070962,1.583171294,0.053734528,0.957146673,0.973574184
ENSG00000236145.1,0.14118678,-0.054285138,1.011326273,-0.053677176,0.957192368,0.973590453
ENSG00000255355.1,2.033890066,-0.013625488,0.254260949,-0.053588598,0.957262941,0.973590453
ENSG00000257863.1,0.127969401,-0.068061952,1.270711499,-0.053562081,0.957284068,0.973590453
ENSG00000259058.1,0.151783608,0.05519004,1.031036473,0.053528698,0.957310666,0.973590453
ENSG00000268320.4,0.304402568,-0.048325752,0.90149449,-0.053606264,0.957248865,0.973590453
ENSG00000229925.1,0.251325372,0.044444327,0.834797498,0.05323965,0.957540964,0.973794558
ENSG00000251294.1,0.250473827,0.080438591,1.516529619,0.053041226,0.95769906,0.973925225
ENSG00000248936.1,7.275176421,-0.010167703,0.192027991,-0.052949068,0.957772488,0.973939674
ENSG00000258417.3,0.12787523,-0.105026171,1.983180609,-0.05295845,0.957765013,0.973939674
ENSG00000157087.20,8.527202922,-0.012254282,0.232228867,-0.052768126,0.957916658,0.973995942
ENSG00000231216.1,0.155741676,0.066496789,1.258666183,0.052831156,0.957866437,0.973995942
ENSG00000256273.1,0.195822105,-0.056684492,1.073642824,-0.052796415,0.957894118,0.973995942
ENSG00000171606.18,1345.173009,-0.003696511,0.070927883,-0.052116477,0.958435884,0.974493759
ENSG00000183318.11,1.067731371,-0.016003792,0.308224683,-0.051922486,0.958590458,0.974590669
ENSG00000235637.1,2.339998979,0.027014018,0.520004421,0.051949594,0.958568858,0.974590669
ENSG00000062370.17,167.2666743,0.004441071,0.085830184,0.051742531,0.958733848,0.974690982
ENSG00000269365.2,7.045910188,-0.015648652,0.30253976,-0.051724281,0.95874839,0.974690982
ENSG00000229275.1,0.199281467,-0.071872791,1.390629146,-0.051683651,0.958780765,0.974693769
ENSG00000260905.1,0.165189639,-0.030198055,0.588293102,-0.051331649,0.959061249,0.974948776
ENSG00000254460.1,0.259475524,0.049062039,0.961799518,0.051010671,0.959317018,0.975122613
ENSG00000260246.1,0.223571289,0.030903159,0.605879763,0.051005432,0.959321192,0.975122613
ENSG00000262810.1,2.541303778,0.013787506,0.269943609,0.051075506,0.959265354,0.975122613
ENSG00000162669.16,26.03441842,-0.010741832,0.211086109,-0.05088839,0.959414457,0.975187278
ENSG00000124157.7,0.185044563,-0.055086908,1.083510165,-0.050841155,0.959452096,0.9751954
ENSG00000265254.1,0.139648027,-0.036719017,0.726101688,-0.050570075,0.959668109,0.975384816
ENSG00000226921.7,0.344459757,0.032288559,0.640713126,0.05039472,0.959807844,0.975496697
ENSG00000188996.4,6.211093481,0.009395208,0.186737955,0.050312255,0.959873558,0.9755032
ENSG00000285051.2,4.357379839,0.016411122,0.326131475,0.050320571,0.959866931,0.9755032
ENSG00000234091.1,1.948988861,-0.0231175,0.460319862,-0.050220515,0.959946664,0.975547354
ENSG00000230908.2,0.130017044,-0.045390375,0.906561106,-0.050068743,0.960067608,0.975607913
ENSG00000236332.2,0.269680208,-0.047139674,0.942193616,-0.050031833,0.960097021,0.975607913
ENSG00000266680.1,102.8844301,0.007210628,0.144181255,0.050010856,0.960113737,0.975607913
ENSG00000285941.1,0.156827411,-0.06340828,1.268245477,-0.049996851,0.960124898,0.975607913
ENSG00000237750.2,0.194821396,0.066655492,1.33753222,0.049834681,0.960254129,0.975678945
ENSG00000287512.1,1.07884733,-0.014508023,0.290915496,-0.04987023,0.960225801,0.975678945
ENSG00000254734.1,0.139150983,-0.091066988,1.82939857,-0.049779742,0.96029791,0.97569329
ENSG00000254418.1,1.496185684,-0.017438181,0.351805144,-0.049567727,0.960466865,0.975804668
ENSG00000260262.1,0.150365834,-0.037642448,0.759034403,-0.049592546,0.960447087,0.975804668
ENSG00000272396.1,0.199396563,0.045557221,0.919981499,0.049519715,0.960505126,0.975813399
